WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:21:04:89:6b:22,orangeyakov1,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:02:27,11,-74,32.17148948,34.91320263,72,10,WIFI
14:ae:db:c4:cb:72,Amdur,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:27,7,-85,32.17148948,34.91320263,72,10,WIFI
00:21:04:89:6b:22,orangeyakov1,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:02:30,11,-68,32.17147154,34.91318592,71,10,WIFI
06:ae:db:b6:50:45,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:30,11,-75,32.17147154,34.91318592,71,10,WIFI
c0:d9:62:f5:18:cc,HOTFiber-C5B6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:30,6,-76,32.17147154,34.91318592,71,10,WIFI
14:ae:db:b6:50:45,rabani,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:30,11,-77,32.17147154,34.91318592,71,10,WIFI
48:ee:0c:99:2f:b4,DIR-825-5G-2fb3,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:30,36,-83,32.17147154,34.91318592,71,10,WIFI
5c:d9:98:63:6d:92,cinman,[WPS][WEP][ESS],2017-11-02 08:02:30,2,-79,32.17147154,34.91318592,71,10,WIFI
00:26:5a:10:b5:a1,TALIs,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:33,11,-77,32.17145127,34.91316918,71,10,WIFI
10:5a:f7:0f:1c:a2,Tanya_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:33,52,-79,32.17145127,34.91316918,71,10,WIFI
62:b0:ce:ac:26:52,Bezeq Free,[ESS],2017-11-02 08:02:33,1,-70,32.17145127,34.91316918,71,10,WIFI
6c:b0:ce:ac:26:51,Nirman_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:33,1,-73,32.17145127,34.91316918,71,10,WIFI
14:ae:db:c4:cb:72,Amdur,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:33,7,-78,32.17145127,34.91316918,71,10,WIFI
e0:ce:c3:8c:00:6c,HOTBOX-0066,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:33,9,-81,32.17145127,34.91316918,71,10,WIFI
10:5a:f7:0f:1c:a1,Tanya_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:35,1,-75,32.17144897,34.91317098,71,10,WIFI
00:21:04:89:6b:22,orangeyakov1,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:02:35,11,-63,32.17144897,34.91317098,71,10,WIFI
34:08:04:73:47:d5,yaak77,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:35,6,-75,32.17144897,34.91317098,71,10,WIFI
48:ee:0c:99:2f:b4,DIR-825-5G-2fb3,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:35,36,-77,32.17144897,34.91317098,71,10,WIFI
32:07:4d:68:22:2d,Vladimir's Galaxy S8,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:35,6,-69,32.17144897,34.91317098,71,10,WIFI
8c:59:c3:a3:7f:29,lewkow,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:35,11,-73,32.17144897,34.91317098,71,10,WIFI
7c:b7:33:2d:75:db,..HotBox..,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:35,6,-74,32.17144897,34.91317098,71,10,WIFI
00:0c:c3:a5:9a:b8,HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:02:35,11,-82,32.17144897,34.91317098,71,10,WIFI
c8:d3:a3:d9:15:c5,Mittelman,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:35,11,-83,32.17144897,34.91317098,71,10,WIFI
fa:8f:ca:9b:6a:89,,[ESS],2017-11-02 08:02:35,2,-84,32.17144897,34.91317098,71,10,WIFI
f0:92:1c:98:31:78,HP-Print-78-Officejet 6700,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:38,9,-77,32.17142119,34.913143,70,10,WIFI
14:ae:db:bd:cb:25,Mosacho_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:38,48,-83,32.17142119,34.913143,70,10,WIFI
14:ae:db:bd:cb:22,Mosacho,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:38,5,-75,32.17142119,34.913143,70,10,WIFI
d8:fb:5e:18:05:df,Grace,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:38,13,-78,32.17142119,34.913143,70,10,WIFI
ac:a2:13:b6:43:cb,Pantum-AP-B643CB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:38,11,-78,32.17142119,34.913143,70,10,WIFI
60:e3:27:a7:79:48,kobyfnet1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:02:38,1,-81,32.17142119,34.913143,70,10,WIFI
14:ae:db:b6:50:45,rabani,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:40,11,-71,32.17139858,34.91312184,69,9,WIFI
5c:d9:98:63:6d:92,cinman,[WPS][WEP][ESS],2017-11-02 08:02:40,2,-74,32.17139858,34.91312184,69,9,WIFI
00:12:2a:35:8d:6c,netbox-013,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],2017-11-02 08:02:40,1,-74,32.17139858,34.91312184,69,9,WIFI
10:be:f5:3a:43:c0,dachinger,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:40,2,-77,32.17139858,34.91312184,69,9,WIFI
c4:12:f5:85:31:2e,Medvietzky,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:40,1,-78,32.17139858,34.91312184,69,9,WIFI
18:1e:78:86:ca:9d,Kanary,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:40,6,-83,32.17139858,34.91312184,69,9,WIFI
00:78:9e:fb:6f:a7,matan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:40,13,-85,32.17139858,34.91312184,69,9,WIFI
34:08:04:73:47:d8,Bezeq Free 7347D4,[ESS],2017-11-02 08:02:40,6,-75,32.17139858,34.91312184,69,9,WIFI
6a:12:f5:f7:a5:77,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:44,3,-67,32.1713812,34.91310103,69,9,WIFI
a0:8e:78:7e:36:cc,HOTBOX-61D4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:44,1,-73,32.1713812,34.91310103,69,9,WIFI
f4:30:b9:22:64:f6,DIRECT-F5-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:44,6,-68,32.1713812,34.91310103,69,9,WIFI
58:6d:8f:97:a8:b2,Hagever,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:02:44,6,-74,32.1713812,34.91310103,69,9,WIFI
c4:12:f5:85:31:2d,Medvietzky 5.0,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:44,60,-84,32.1713812,34.91310103,69,9,WIFI
6c:b0:ce:7e:9b:e4,NAGAR 5G,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:44,44,-89,32.1713812,34.91310103,69,9,WIFI
34:08:04:73:47:d5,yaak77,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:46,6,-68,32.17137364,34.91309657,69,9,WIFI
34:08:04:73:47:d8,Bezeq Free 7347D4,[ESS],2017-11-02 08:02:46,6,-65,32.17137364,34.91309657,69,9,WIFI
24:20:c7:3c:96:91,ayala-shoval,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:46,10,-83,32.17137364,34.91309657,69,9,WIFI
42502_862_3899679,GOLAN T,UNKNOWN;il,2017-11-02 08:02:46,0,-113,32.17137364,34.91309657,69,9,GSM
00:0c:c3:a5:9a:b8,HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:02:47,11,-69,32.17136656,34.91308623,69,3,WIFI
32:cd:a7:12:80:ea,DIRECT-hhSCX-3400 Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P],2017-11-02 08:02:47,1,-72,32.17136656,34.91308623,69,3,WIFI
e0:46:9a:65:2a:9c,Zaks Wireless,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:47,6,-75,32.17136656,34.91308623,69,3,WIFI
14:ae:db:ba:d1:f5,prosber,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:47,1,-81,32.17136656,34.91308623,69,3,WIFI
7c:b7:33:97:46:c7,London,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:49,6,-67,32.17132078,34.9130554,71,3,WIFI
08:97:58:33:be:72,wifi in car-2645,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:02:49,2,-75,32.17132078,34.9130554,71,3,WIFI
58:70:c6:f2:c0:40,YICarCam,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:49,7,-77,32.17132078,34.9130554,71,3,WIFI
00:90:8f:7d:ba:0c,natalia,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:02:49,11,-78,32.17132078,34.9130554,71,3,WIFI
b4:ee:b4:a9:02:d3,HOTBOX-02CD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:49,6,-79,32.17132078,34.9130554,71,3,WIFI
18:1e:78:86:ca:7b,Kanary,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:49,6,-84,32.17132078,34.9130554,71,3,WIFI
c8:be:19:08:81:79,Amaler,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,6,-73,32.17102645,34.91300265,71,4,WIFI
10:5a:f7:0f:1c:a2,Tanya_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,52,-69,32.17102645,34.91300265,71,4,WIFI
10:5a:f7:0f:1c:a1,Tanya_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,1,-64,32.17102645,34.91300265,71,4,WIFI
24:20:c7:3c:96:91,ayala-shoval,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,10,-71,32.17102645,34.91300265,71,4,WIFI
04:a1:51:c3:63:03,Neria2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:55,1,-69,32.17102645,34.91300265,71,4,WIFI
64:d9:54:de:d7:b6,avilit_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:55,44,-75,32.17102645,34.91300265,71,4,WIFI
7c:03:4c:bb:2f:01,anro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,6,-71,32.17102645,34.91300265,71,4,WIFI
00:78:9e:fb:0f:f4,ayala-shoval,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,10,-72,32.17102645,34.91300265,71,4,WIFI
00:8c:54:90:fe:21,Alex,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:55,1,-75,32.17102645,34.91300265,71,4,WIFI
c0:a0:bb:ca:dc:18,Search_Error_402,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,1,-76,32.17102645,34.91300265,71,4,WIFI
a0:ab:1b:56:19:c0,netash,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,1,-77,32.17102645,34.91300265,71,4,WIFI
64:d9:54:de:d7:b7,avilit_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:55,1,-79,32.17102645,34.91300265,71,4,WIFI
82:08:8b:22:4c:c5,RomTelecom-WPA-4CC5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,2,-79,32.17102645,34.91300265,71,4,WIFI
c0:d9:62:f5:28:80,DOMER7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,13,-79,32.17102645,34.91300265,71,4,WIFI
f8:ab:05:e9:70:fd,anro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,6,-79,32.17102645,34.91300265,71,4,WIFI
04:a1:51:c3:63:04,Neria5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:55,40,-85,32.17102645,34.91300265,71,4,WIFI
90:8d:78:51:74:2c,yoel,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,8,-81,32.17102645,34.91300265,71,4,WIFI
72:8d:78:51:74:2d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:55,8,-83,32.17102645,34.91300265,71,4,WIFI
c0:ac:54:f7:80:33,HOTBOX10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:55,13,-84,32.17102645,34.91300265,71,4,WIFI
82:08:8b:22:4c:c4,RomTelecom-WEP-4CC5,[WEP][ESS],2017-11-02 08:02:55,2,-78,32.17102645,34.91300265,71,4,WIFI
c4:a8:1d:13:85:eb,Meiravho,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,1,-76,32.17080751,34.91299168,73,5,WIFI
06:ae:db:39:79:5d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,11,-78,32.17080751,34.91299168,73,5,WIFI
14:ae:db:39:79:5d,ql-88450043,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,11,-78,32.17080751,34.91299168,73,5,WIFI
00:90:8f:7d:ba:0c,natalia,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,11,-70,32.17080751,34.91299168,73,5,WIFI
82:08:8b:22:4c:c5,RomTelecom-WPA-4CC5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,2,-74,32.17080751,34.91299168,73,5,WIFI
14:d6:4d:2c:49:a0,HILA.S,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:58,2,-74,32.17080751,34.91299168,73,5,WIFI
18:1e:78:fc:04:97,Milliner Home,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:58,11,-74,32.17080751,34.91299168,73,5,WIFI
18:1e:78:86:c8:43,BenAmos,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:58,6,-74,32.17080751,34.91299168,73,5,WIFI
64:d9:54:de:f1:8b,BE126-def18b,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:58,1,-76,32.17080751,34.91299168,73,5,WIFI
64:d9:54:de:f1:8a,BE126-def18a,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:58,36,-81,32.17080751,34.91299168,73,5,WIFI
00:8c:54:de:0e:11,avilit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,1,-77,32.17080751,34.91299168,73,5,WIFI
00:12:2a:38:82:24,NET013,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:02:58,1,-77,32.17080751,34.91299168,73,5,WIFI
d8:9d:67:eb:51:cd,HP-Print-CD-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,6,-80,32.17080751,34.91299168,73,5,WIFI
90:8d:78:52:90:29,Canela_5.0,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,48,-86,32.17080751,34.91299168,73,5,WIFI
90:8d:78:52:90:2a,Canela_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:02:58,10,-82,32.17080751,34.91299168,73,5,WIFI
e8:fc:af:9d:a4:2f,Albin5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:02:58,60,-91,32.17080751,34.91299168,73,5,WIFI
c4:a8:1d:13:85:ec,Meiravho_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:00,48,-83,32.1706845,34.91296375,75,5,WIFI
e8:d1:1b:45:a3:bd,BenAmos,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:00,11,-75,32.1706845,34.91296375,75,5,WIFI
d0:84:b0:fe:1d:27,Milliner Home,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:00,11,-84,32.1706845,34.91296375,75,5,WIFI
00:78:9e:fa:81:3c,yael,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:02,1,-76,32.17058243,34.91292628,75,5,WIFI
c4:12:f5:f7:a5:76,ViruS2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,3,-80,32.17058243,34.91292628,75,5,WIFI
04:a1:51:df:93:f3,YAEL2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:02,1,-79,32.17058243,34.91292628,75,5,WIFI
82:08:8b:22:4c:c4,RomTelecom-WEP-4CC5,[WEP][ESS],2017-11-02 08:03:02,2,-72,32.17058243,34.91292628,75,5,WIFI
d8:9d:67:eb:51:cd,HP-Print-CD-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,6,-70,32.17058243,34.91292628,75,5,WIFI
e8:fc:af:9d:a4:2f,Albin5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:02,60,-83,32.17058243,34.91292628,75,5,WIFI
e8:fc:af:9d:a4:2e,Albin2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:02,1,-71,32.17058243,34.91292628,75,5,WIFI
c8:be:19:08:7e:21,yanet,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,6,-79,32.17058243,34.91292628,75,5,WIFI
e4:6f:13:6f:18:9a,oryan,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,6,-79,32.17058243,34.91292628,75,5,WIFI
00:78:9e:fa:d2:ac,HomeNew1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:02,11,-80,32.17058243,34.91292628,75,5,WIFI
c0:a0:bb:cb:47:0a,ELKABIR,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,13,-82,32.17058243,34.91292628,75,5,WIFI
b0:41:1d:27:0a:ff,AEH-W4A1-b0411d270aff,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,5,-82,32.17058243,34.91292628,75,5,WIFI
b0:41:1d:27:09:a6,AEH-W4A1-b0411d2709a6,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,8,-84,32.17058243,34.91292628,75,5,WIFI
b0:41:1d:28:13:de,AEH-W4A1-b0411d2813de,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:02,9,-85,32.17058243,34.91292628,75,5,WIFI
6c:b0:ce:7e:9b:e0,NAGAR,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:04,10,-76,32.17049832,34.91289733,76,5,WIFI
48:ee:0c:3d:42:3b,carmit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:04,9,-81,32.17049832,34.91289733,76,5,WIFI
b0:48:7a:f8:ce:06,galgalon,[WPS][WEP][ESS],2017-11-02 08:03:04,9,-79,32.17049832,34.91289733,76,5,WIFI
b0:41:1d:27:0a:ff,AEH-W4A1-b0411d270aff,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:04,5,-76,32.17049832,34.91289733,76,5,WIFI
00:78:9e:ff:81:ef,HOTBOX-B042,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:04,1,-78,32.17049832,34.91289733,76,5,WIFI
9c:d3:6d:99:3a:04,aviv net,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:04,11,-78,32.17049832,34.91289733,76,5,WIFI
04:a1:51:18:00:8a,OSNAT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:04,1,-84,32.17049832,34.91289733,76,5,WIFI
90:8d:78:52:51:33,Yarimi_net,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,4,-75,32.17039768,34.91285625,73,5,WIFI
62:b0:ce:ac:26:52,Bezeq Free,[ESS],2017-11-02 08:03:06,1,-78,32.17039768,34.91285625,73,5,WIFI
00:21:04:89:6b:22,orangeyakov1,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:03:06,11,-77,32.17039768,34.91285625,73,5,WIFI
6c:b0:ce:ac:26:51,Nirman_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:06,1,-77,32.17039768,34.91285625,73,5,WIFI
14:ae:db:bd:cb:25,Mosacho_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,48,-86,32.17039768,34.91285625,73,5,WIFI
ac:a2:13:b6:43:cb,Pantum-AP-B643CB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:06,11,-77,32.17039768,34.91285625,73,5,WIFI
32:07:4d:68:22:2d,Vladimir's Galaxy S8,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,6,-81,32.17039768,34.91285625,73,5,WIFI
e8:fc:af:9d:a4:2f,Albin5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:06,60,-78,32.17039768,34.91285625,73,5,WIFI
00:78:9e:fa:d2:ac,HomeNew1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:06,11,-73,32.17039768,34.91285625,73,5,WIFI
04:a1:51:18:00:8a,OSNAT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:06,1,-79,32.17039768,34.91285625,73,5,WIFI
c0:a0:bb:cb:47:0b,ELKABIR_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,60,-79,32.17039768,34.91285625,73,5,WIFI
06:ae:db:52:80:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,11,-78,32.17039768,34.91285625,73,5,WIFI
14:ae:db:52:80:dd,Ester,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,11,-78,32.17039768,34.91285625,73,5,WIFI
e4:6f:13:73:6a:a8,arnheim,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,11,-83,32.17039768,34.91285625,73,5,WIFI
14:ae:db:b4:8e:9d,Bait,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,6,-86,32.17039768,34.91285625,73,5,WIFI
d0:0e:d9:5f:14:5d,Leon,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:03:06,8,-86,32.17039768,34.91285625,73,5,WIFI
04:a1:51:18:00:8b,BezeqNGN_B00047_5GHz_1,[WPS][ESS],2017-11-02 08:03:06,60,-81,32.17039768,34.91285625,73,5,WIFI
82:08:8b:22:4c:c5,RomTelecom-WPA-4CC5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:08,2,-68,32.17027333,34.91281731,76,6,WIFI
04:a1:51:18:00:8a,OSNAT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:08,1,-71,32.17027333,34.91281731,76,6,WIFI
74:da:38:67:ee:a0,yonatan_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:08,6,-70,32.17027333,34.91281731,76,6,WIFI
00:e0:20:78:dd:c7,ayeletar,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:03:08,5,-71,32.17027333,34.91281731,76,6,WIFI
14:ae:db:45:15:c5,wrnet-p1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:03:08,11,-77,32.17027333,34.91281731,76,6,WIFI
06:ae:db:c0:d6:55,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:08,11,-79,32.17027333,34.91281731,76,6,WIFI
9c:d6:43:23:42:ce,Ron058,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:08,10,-81,32.17027333,34.91281731,76,6,WIFI
14:ae:db:3c:8f:ba,Ayeletar,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:08,5,-84,32.17027333,34.91281731,76,6,WIFI
c4:12:f5:fb:38:c6,B-Home_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:08,9,-85,32.17027333,34.91281731,76,6,WIFI
42502_862_3899679,GOLAN T,UNKNOWN;il,2017-11-02 08:03:08,0,-113,32.17027333,34.91281731,76,6,GSM
32:07:4d:68:22:2d,Vladimir's Galaxy S8,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,6,-74,32.17014694,34.91276427,77,5,WIFI
b0:41:1d:27:09:a6,AEH-W4A1-b0411d2709a6,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,8,-77,32.17014694,34.91276427,77,5,WIFI
00:78:9e:ff:81:ef,HOTBOX-B042,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:10,1,-71,32.17014694,34.91276427,77,5,WIFI
d0:0e:d9:5f:14:5d,Leon,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,8,-80,32.17014694,34.91276427,77,5,WIFI
7c:b7:33:2d:22:a6,HOTBOX-22A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:10,1,-74,32.17014694,34.91276427,77,5,WIFI
14:ae:db:3c:8f:bd,Ayeletar_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,48,-79,32.17014694,34.91276427,77,5,WIFI
00:25:86:df:20:d2,NOAM ROOM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-11-02 08:03:10,6,-75,32.17014694,34.91276427,77,5,WIFI
a0:4f:d4:3e:87:91,Nataly,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,1,-77,32.17014694,34.91276427,77,5,WIFI
14:ae:db:c0:d6:55,324691278,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,11,-79,32.17014694,34.91276427,77,5,WIFI
e6:b3:18:e3:1a:4d,DIRECT-ODDESKTOP-A2VP93NmsRQ,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-02 08:03:10,11,-79,32.17014694,34.91276427,77,5,WIFI
e0:ce:c3:8c:b4:ac,HOTBOX-B4A6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:03:10,11,-81,32.17014694,34.91276427,77,5,WIFI
c4:12:f5:7f:84:69,asaf,[WPA2-PSK-CCMP][ESS],2017-11-02 08:03:10,9,-85,32.17014694,34.91276427,77,5,WIFI
fa:8f:ca:90:46:13,,[ESS],2017-11-02 08:03:10,6,-76,32.17014694,34.91276427,77,5,WIFI
