MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,ID
06:ae:db:47:74:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11.0,-79.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
06:ae:db:a1:dd:1d,bek,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,1.0,-79.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
14:ae:db:47:74:9d,Wifi_home,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11.0,-81.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,6.0,-82.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
d8:37:be:f1:47:8b,penthouse,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,8.0,-86.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
14:ae:db:bd:f3:35,lilia2016_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,48.0,-91.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
6a:12:f5:fd:19:17,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11.0,-87.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
80:1f:02:d7:be:85,,[ESS],2017-11-02 08:43:39,13.0,-85.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
80:1f:02:d7:be:87,,[ESS],2017-11-02 08:43:39,13.0,-86.0,32.10558375,35.19967884,644.0,11.0,WIFI,model=LG-D855
14:ae:db:a1:dd:1d,BEK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,1.0,-76.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,6.0,-73.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
74:da:38:65:8c:9d,home2_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:41,1.0,-71.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
14:ae:db:bd:f3:32,lilia2016,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,2.0,-74.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
18:a6:f7:5e:95:8e,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,1.0,-78.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
74:da:3a:65:8c:9e,home2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,1.0,-78.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
10:be:f5:35:95:50,oriii,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,4.0,-81.0,32.10566977,35.19983825,644.0,12.0,WIFI,model=LG-D855
a0:4f:d4:2c:ee:21,Masha2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,1.0,-76.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
a0:4f:d4:2c:ee:22,Masha,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,52.0,-81.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
00:22:b0:75:80:02,koyfman1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,6.0,-80.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
10:be:f5:35:95:50,oriii,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,4.0,-75.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
ec:08:6b:26:24:cc,ariella1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:43,1.0,-73.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
74:da:38:c0:47:9c,ygn_2.4_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 08:43:43,1.0,-81.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
4c:60:de:52:ae:22,sveta1585,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:43,11.0,-81.0,32.10574454,35.19999309,645.0,12.0,WIFI,model=LG-D855
90:8d:78:52:8c:5e,Elis_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,2.0,-79.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
d0:d4:12:5e:a4:22,Viki,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,11.0,-80.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
10:be:f5:37:ca:3c,ariella1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,1.0,-81.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
7c:03:4c:ff:66:c1,Efraim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:45,11.0,-81.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
14:ae:db:3a:1e:c5,HOUSE1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,11.0,-82.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
48:ee:0c:3a:c7:8e,lora222,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,9.0,-83.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
6a:8d:78:52:8c:5f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,2.0,-83.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
48:ee:0c:3a:b8:94,Bezeq-WIFI_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,7.0,-85.0,32.10574192,35.20016155,645.0,13.0,WIFI,model=LG-D855
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-11-02 08:43:45,0.0,-113.0,32.10574192,35.20016155,645.0,13.0,GSM,model=LG-D855
d0:d4:12:64:10:52,lemzakan,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,1.0,-74.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
ec:08:6b:a0:d9:a0,TP-LINK_2.4GHz_A0D9A0,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:47,1.0,-79.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
14:ae:db:37:5a:1d,Apartment_1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,11.0,-76.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
80:1f:02:d7:be:86,,[ESS],2017-11-02 08:43:47,13.0,-85.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
bc:f6:85:0c:ff:e7,ilya1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,6.0,-80.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
06:ae:db:5a:12:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,9.0,-80.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
14:ae:db:5a:12:e5,Michal,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,9.0,-82.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
5a:f6:85:0c:ff:e4,Bezeq Free,[ESS],2017-11-02 08:43:47,6.0,-82.0,32.10577146,35.20033868,647.0,13.0,WIFI,model=LG-D855
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:43:47,0.0,-113.0,32.10577146,35.20033868,647.0,13.0,GSM,model=LG-D855
84:26:15:ee:3f:f3,Misha,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,13.0,-86.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
48:ee:0c:3a:c7:8e,lora222,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,9.0,-78.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,11.0,-78.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
10:be:f5:35:a9:be,ben maor shay,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,3.0,-82.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
04:a1:51:11:a2:78,tany1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:49,11.0,-82.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
a4:5d:a1:77:64:95,la familia,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,1.0,-84.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
50:c7:bf:82:04:7b,adi6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:49,9.0,-85.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:43:49,6.0,-73.0,32.10586486,35.20054648,648.0,13.0,WIFI,model=LG-D855
14:ae:db:a1:dd:1d,BEK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1.0,-76.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
14:ae:db:4e:f0:25,Vault 112,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,6.0,-75.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
16:ae:db:a1:dd:1d,BEK,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1.0,-75.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
06:ae:db:47:74:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,11.0,-81.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
06:ae:db:a1:dd:1d,bek,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1.0,-75.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
14:ae:db:47:74:9d,Wifi_home,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,11.0,-77.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,6.0,-73.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
74:da:38:65:8c:9d,home2_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:53,1.0,-71.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
14:ae:db:bd:f3:32,lilia2016,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,2.0,-74.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
18:a6:f7:5e:95:8e,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1.0,-78.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
74:da:3a:65:8c:9e,home2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,1.0,-78.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
84:18:3a:44:3d:53,island-043D50,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,6.0,-76.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
d4:6e:0e:3b:93:6f,Michal,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,9.0,-82.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:43:53,11.0,-79.0,32.10598118,35.20097585,648.0,12.0,WIFI,model=LG-D855
ec:08:6b:26:24:cc,ariella1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:54,1.0,-69.0,32.10595015,35.20107042,649.0,12.0,WIFI,model=LG-D855
90:8d:78:52:8c:5e,Elis_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,2.0,-79.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
d0:d4:12:5e:a4:22,Viki,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,11.0,-80.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
10:be:f5:37:ca:3c,ariella1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,1.0,-80.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
7c:03:4c:ff:66:c1,Efraim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:58,11.0,-81.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
14:ae:db:3a:1e:c5,HOUSE1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,11.0,-82.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
6a:8d:78:52:8c:5f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,2.0,-83.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
48:ee:0c:3a:b8:94,Bezeq-WIFI_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,7.0,-85.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
ec:08:6b:bc:75:b1,HMWKBZQ,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:58,12.0,-82.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:43:58,2.0,-75.0,32.10587422,35.20132041,651.0,12.0,WIFI,model=LG-D855
bc:f6:85:0c:ff:e7,ilya1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,6.0,-80.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
06:ae:db:5a:12:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9.0,-80.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
14:ae:db:5a:12:e5,Michal,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9.0,-82.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
5a:f6:85:0c:ff:e4,Bezeq Free,[ESS],2017-11-02 08:44:03,6.0,-82.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:03,6.0,-68.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
10:be:f5:43:06:7c,Michal_ro770,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9.0,-79.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
10:be:f5:37:d3:a6,xxyaniv,[WPA2-PSK-TKIP][ESS],2017-11-02 08:44:03,1.0,-81.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,4.0,-82.0,32.10572239,35.20142358,654.0,12.0,WIFI,model=LG-D855
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:03,0.0,-113.0,32.10572239,35.20142358,654.0,12.0,GSM,model=LG-D855
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:05,4.0,-70.0,32.10563961,35.20150357,656.0,11.0,WIFI,model=LG-D855
40:b0:34:60:d6:e9,DIRECT-E8-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:44:05,1.0,-81.0,32.10563961,35.20150357,656.0,11.0,WIFI,model=LG-D855
d8:5d:4c:fa:4f:a4,740N-anat-beni,[WPS][ESS],2017-11-02 08:44:05,4.0,-81.0,32.10563961,35.20150357,656.0,11.0,WIFI,model=LG-D855
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:05,11.0,-81.0,32.10563961,35.20150357,656.0,11.0,WIFI,model=LG-D855
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:06,11.0,-83.0,32.10562066,35.20157143,658.0,11.0,WIFI,model=LG-D855
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:14,11.0,-70.0,32.1059441,35.20208195,658.0,11.0,WIFI,model=LG-D855
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:14,6.0,-62.0,32.1059441,35.20208195,658.0,11.0,WIFI,model=LG-D855
9e:93:4e:36:11:54,DIRECT-y7Phaser 3020,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-11-02 08:44:14,11.0,-78.0,32.1059441,35.20208195,658.0,11.0,WIFI,model=LG-D855
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:44:14,11.0,-76.0,32.1059441,35.20208195,658.0,11.0,WIFI,model=LG-D855
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:44:18,2.0,-68.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
10:be:f5:43:06:7c,Michal_ro770,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9.0,-80.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
10:be:f5:37:d3:a6,xxyaniv,[WPA2-PSK-TKIP][ESS],2017-11-02 08:44:18,1.0,-80.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:18,1.0,-71.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
c4:12:f5:fa:15:90,kukula,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9.0,-78.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
5a:12:f5:fa:15:91,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9.0,-80.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
00:1a:dd:f5:e9:25,Afikim-73925,[ESS],2017-11-02 08:44:18,1.0,-71.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:18,1.0,-81.0,32.10609311,35.20247308,659.0,12.0,WIFI,model=LG-D855
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:18,0.0,-113.0,32.10609311,35.20247308,659.0,12.0,GSM,model=LG-D855
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:19,4.0,-70.0,32.10609599,35.20257583,658.0,12.0,WIFI,model=LG-D855
d8:5d:4c:fa:4f:a4,740N-anat-beni,[WPS][ESS],2017-11-02 08:44:19,4.0,-81.0,32.10609599,35.20257583,658.0,12.0,WIFI,model=LG-D855
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:19,11.0,-77.0,32.10609599,35.20257583,658.0,12.0,WIFI,model=LG-D855
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:22,1.0,-75.0,32.10611805,35.20273629,659.0,12.0,WIFI,model=LG-D855
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:24,1.0,-64.0,32.1060672,35.20287641,660.0,13.0,WIFI,model=LG-D855
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2017-11-02 08:44:24,6.0,-75.0,32.1060672,35.20287641,660.0,13.0,WIFI,model=LG-D855
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,11.0,-70.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:40,6.0,-93.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:44:40,2.0,-68.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:40,11.0,-77.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:44:40,11.0,-76.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:40,1.0,-64.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
c4:12:f5:fa:15:90,kukula,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,9.0,-78.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
5a:12:f5:fa:15:91,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,9.0,-80.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
00:1a:dd:f5:e9:25,Afikim-73925,[ESS],2017-11-02 08:44:40,1.0,-67.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:40,1.0,-76.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2017-11-02 08:44:40,6.0,-75.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:49:68,Ariel_University,[ESS],2017-11-02 08:44:40,11.0,-79.0,32.10622862,35.20414048,663.0,10.0,WIFI,model=LG-D855
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:40,0.0,-113.0,32.10622862,35.20414048,663.0,10.0,GSM,model=LG-D855
24:c9:a1:35:ba:78,Ariel_University,[ESS],2017-11-02 08:44:47,1.0,-81.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:47,13.0,-79.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-02 08:44:47,1.0,-69.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-11-02 08:44:47,11.0,-74.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
8c:0c:90:2e:eb:88,Ariel_University,[ESS],2017-11-02 08:44:47,11.0,-78.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-02 08:44:47,11.0,-79.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:77:c8,Ariel_University,[ESS],2017-11-02 08:44:47,11.0,-79.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:77:18,Ariel_University,[ESS],2017-11-02 08:44:47,1.0,-80.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:75:c8,Ariel_University,[ESS],2017-11-02 08:44:47,1.0,-80.0,32.1062081,35.20459948,666.0,10.0,WIFI,model=LG-D855
24:c9:a1:35:ba:28,Ariel_University,[ESS],2017-11-02 08:44:50,11.0,-78.0,32.10620541,35.20472137,664.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:58:e8,Ariel_University,[ESS],2017-11-02 08:44:50,1.0,-79.0,32.10620541,35.20472137,664.0,10.0,WIFI,model=LG-D855
94:f6:65:35:22:bc,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:58,44.0,-74.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
94:f6:65:b5:22:bc,,[WPA2-EAP-CCMP][ESS],2017-11-02 08:44:58,44.0,-74.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
c4:12:f5:80:d4:b8,dudu,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:58,60.0,-87.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
02:02:c4:ca:f2:b9,REL-WIFI,[WEP][IBSS],2017-11-02 08:44:58,11.0,-76.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2d:7a:98,Ariel_University,[ESS],2017-11-02 08:44:58,1.0,-69.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
94:f6:65:75:22:bc,HAPOALIM,[ESS],2017-11-02 08:44:58,44.0,-74.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2d:79:58,Ariel_University,[ESS],2017-11-02 08:44:58,1.0,-76.0,32.10619357,35.20494644,664.0,10.0,WIFI,model=LG-D855
24:c9:a1:35:ba:78,Ariel_University,[ESS],2017-11-02 08:45:11,1.0,-80.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:11,13.0,-78.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-02 08:45:11,1.0,-72.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-11-02 08:45:11,11.0,-77.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2e:eb:88,Ariel_University,[ESS],2017-11-02 08:45:11,11.0,-80.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-02 08:45:11,11.0,-79.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:77:c8,Ariel_University,[ESS],2017-11-02 08:45:11,11.0,-79.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:77:18,Ariel_University,[ESS],2017-11-02 08:45:11,1.0,-80.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
8c:0c:90:2f:75:c8,Ariel_University,[ESS],2017-11-02 08:45:11,1.0,-80.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
06:ae:db:4d:4a:85,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:11,1.0,-75.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
14:ae:db:4d:4a:85,erez1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:11,1.0,-75.0,32.10617851,35.20564928,664.0,10.0,WIFI,model=LG-D855
