WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
94:f6:65:b5:22:bc,,[WPA2-EAP-CCMP][ESS],2017-11-02 08:45:42,44,-74,32.10479639,35.20783756,672,12,WIFI
c4:12:f5:80:d4:b8,dudu,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:42,60,-89,32.10479639,35.20783756,672,12,WIFI
02:02:c4:ca:f2:b9,REL-WIFI,[WEP][IBSS],2017-11-02 08:45:42,11,-76,32.10479639,35.20783756,672,12,WIFI
8c:0c:90:2d:7a:98,Ariel_University,[ESS],2017-11-02 08:45:42,1,-69,32.10479639,35.20783756,672,12,WIFI
94:f6:65:75:22:bc,HAPOALIM,[ESS],2017-11-02 08:45:42,44,-74,32.10479639,35.20783756,672,12,WIFI
8c:0c:90:2d:79:58,Ariel_University,[ESS],2017-11-02 08:45:42,1,-76,32.10479639,35.20783756,672,12,WIFI
06:ae:db:4d:4a:85,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:42,1,-75,32.10479639,35.20783756,672,12,WIFI
14:ae:db:4d:4a:85,erez1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:42,1,-75,32.10479639,35.20783756,672,12,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-02 08:45:42,6,-73,32.10479639,35.20783756,672,12,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-11-02 08:45:42,11,-74,32.10479639,35.20783756,672,12,WIFI
f0:3e:90:04:df:c8,Ariel_University,[ESS],2017-11-02 08:45:42,6,-77,32.10479639,35.20783756,672,12,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-11-02 08:45:42,11,-80,32.10479639,35.20783756,672,12,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-11-02 08:45:42,11,-82,32.10479639,35.20783756,672,12,WIFI
f0:b0:52:3e:c8:1c,Ariel_University,[ESS],2017-11-02 08:45:42,52,-88,32.10479639,35.20783756,672,12,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-02 08:45:42,6,-74,32.10479639,35.20783756,672,12,WIFI
ec:8c:a2:09:da:68,Ariel_University,[ESS],2017-11-02 08:45:42,6,-74,32.10479639,35.20783756,672,12,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:45:42,0,-113,32.10479639,35.20783756,672,12,GSM
f0:b0:52:be:d3:77,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:54,36,-87,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],2017-11-02 08:45:54,1,-69,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],2017-11-02 08:45:54,11,-74,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2017-11-02 08:45:54,11,-75,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-11-02 08:45:54,6,-76,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-11-02 08:45:54,11,-78,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-11-02 08:45:54,1,-80,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d6:fc,Ariel_University,[ESS],2017-11-02 08:45:54,44,-85,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d3:7c,Ariel_University,[ESS],2017-11-02 08:45:54,36,-86,32.10471947,35.2083802,675,11,WIFI
f0:b0:52:3e:d0:3c,Ariel_University,[ESS],2017-11-02 08:45:54,52,-89,32.10471947,35.2083802,675,11,WIFI
ec:8c:a2:26:d3:c8,Ariel_University,[ESS],2017-11-02 08:45:54,1,-74,32.10471947,35.2083802,675,11,WIFI
24:1f:a0:1d:48:fb,HUAWEI_Grace_A9A9,[WPA2-PSK-CCMP][ESS],2017-11-02 08:45:56,6,-83,32.10476492,35.20851231,675,12,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:04,13,-87,32.10507958,35.20888682,680,10,WIFI
00:1a:dd:e3:0c:85,,[ESS],2017-11-02 08:46:04,10,-79,32.10507958,35.20888682,680,10,WIFI
00:1a:dd:e3:0c:84,Wirless-Afikim,[ESS],2017-11-02 08:46:04,10,-82,32.10507958,35.20888682,680,10,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:46:04,0,-113,32.10507958,35.20888682,680,10,GSM
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-02 08:46:07,1,-79,32.10519269,35.20905077,682,10,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-02 08:46:07,11,-82,32.10519269,35.20905077,682,10,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-11-02 08:46:07,11,-83,32.10519269,35.20905077,682,10,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:19,13,-78,32.10540109,35.20932262,685,10,WIFI
00:1a:dd:e3:0c:84,Wirless-Afikim,[ESS],2017-11-02 08:46:19,10,-73,32.10540109,35.20932262,685,10,WIFI
1c:b9:c4:95:42:67,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:19,44,-85,32.10540109,35.20932262,685,10,WIFI
02:02:c4:ca:f2:b9,REL-WIFI,[WEP][IBSS],2017-11-02 08:46:19,11,-75,32.10540109,35.20932262,685,10,WIFI
1c:b9:c4:15:42:6c,Ariel_University,[ESS],2017-11-02 08:46:19,44,-86,32.10540109,35.20932262,685,10,WIFI
00:1a:dd:f5:05:e5,Afikim_Wifi,[ESS],2017-11-02 08:46:19,6,-86,32.10540109,35.20932262,685,10,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:23,13,-71,32.10551342,35.20948711,684,9,WIFI
1c:b9:c4:16:06:e8,Ariel_University,[ESS],2017-11-02 08:46:23,11,-82,32.10551342,35.20948711,684,9,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-11-02 08:46:23,0,-113,32.10551342,35.20948711,684,9,GSM
00:1a:dd:e3:0c:85,,[ESS],2017-11-02 08:46:33,10,-74,32.10574796,35.21002725,683,11,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-02 08:46:33,11,-77,32.10574796,35.21002725,683,11,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-11-02 08:46:33,13,-85,32.10574796,35.21002725,683,11,WIFI
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-02 08:46:34,1,-75,32.10577026,35.21008007,683,11,WIFI
1c:b9:c4:16:06:e8,Ariel_University,[ESS],2017-11-02 08:46:34,11,-77,32.10577026,35.21008007,683,11,WIFI
00:27:22:f3:a6:9a,,[ESS],2017-11-02 08:46:37,1,-80,32.10583661,35.21027773,686,10,WIFI
1c:b9:c4:14:2f:a8,Ariel_University,[ESS],2017-11-02 08:46:37,1,-85,32.10583661,35.21027773,686,10,WIFI
00:1a:dd:e3:0c:84,Wirless-Afikim,[ESS],2017-11-02 08:46:38,10,-69,32.10585941,35.2103456,685,11,WIFI
1c:b9:c4:95:42:67,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:38,44,-85,32.10585941,35.2103456,685,11,WIFI
02:02:c4:ca:f2:b9,REL-WIFI,[WEP][IBSS],2017-11-02 08:46:38,11,-71,32.10585941,35.2103456,685,11,WIFI
1c:b9:c4:15:42:6c,Ariel_University,[ESS],2017-11-02 08:46:38,44,-86,32.10585941,35.2103456,685,11,WIFI
00:1a:dd:f5:05:e5,Afikim_Wifi,[ESS],2017-11-02 08:46:38,6,-86,32.10585941,35.2103456,685,11,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:46:41,13,-77,32.10576376,35.21072929,685,14,WIFI
00:27:22:f3:e2:f3,,[ESS],2017-11-02 08:46:41,6,-76,32.10576376,35.21072929,685,14,WIFI
00:1a:dd:e3:19:e4,afikim-wifi,[ESS],2017-11-02 08:46:41,1,-81,32.10576376,35.21072929,685,14,WIFI
00:1a:dd:f4:ef:85,Afikim_Wifi,[ESS],2017-11-02 08:46:41,6,-86,32.10576376,35.21072929,685,14,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-11-02 08:46:41,0,-113,32.10576376,35.21072929,685,14,GSM
10:be:f5:36:02:e2,TOP-SECRET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:46:45,3,-77,32.10595887,35.21089272,686,15,WIFI
00:1a:dd:f4:f7:a5,Afikim_Wifi,[ESS],2017-11-02 08:46:45,4,-82,32.10595887,35.21089272,686,15,WIFI
1c:b9:c4:15:42:68,Ariel_University,[ESS],2017-11-02 08:46:58,11,-77,32.10541317,35.21078787,684,12,WIFI
1c:b9:c4:15:44:5c,Ariel_University,[ESS],2017-11-02 08:47:00,44,-81,32.10534575,35.21075348,676,12,WIFI
10:be:f5:36:02:e2,TOP-SECRET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:47:17,3,-77,32.1049207,35.2098099,665,12,WIFI
00:1a:dd:f4:f7:a5,Afikim_Wifi,[ESS],2017-11-02 08:47:17,4,-82,32.1049207,35.2098099,665,12,WIFI
f8:d1:11:77:75:4e,iAgree,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:47:17,7,-73,32.1049207,35.2098099,665,12,WIFI
f8:e9:03:12:ef:3c,ShapeDo-5GHz,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,48,-79,32.1049207,35.2098099,665,12,WIFI
00:11:6b:2a:90:3c,Cartiheal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:47:17,11,-75,32.1049207,35.2098099,665,12,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,1,-76,32.1049207,35.2098099,665,12,WIFI
1c:b9:c4:96:05:37,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,44,-81,32.1049207,35.2098099,665,12,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,1,-80,32.1049207,35.2098099,665,12,WIFI
c4:12:f5:85:27:b8,Neuropplied,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,11,-82,32.1049207,35.2098099,665,12,WIFI
c4:12:f5:85:35:77,256_853572_5G,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,60,-87,32.1049207,35.2098099,665,12,WIFI
c4:12:f5:85:35:78,incentive2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:17,11,-85,32.1049207,35.2098099,665,12,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-11-02 08:47:17,11,-74,32.1049207,35.2098099,665,12,WIFI
1c:b9:c4:16:05:3c,Ariel_University,[ESS],2017-11-02 08:47:17,44,-81,32.1049207,35.2098099,665,12,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-02 08:47:17,6,-80,32.1049207,35.2098099,665,12,WIFI
1c:b9:c4:15:23:5c,Ariel_University,[ESS],2017-11-02 08:47:17,36,-87,32.1049207,35.2098099,665,12,WIFI
00:1a:dd:e3:0c:85,,[ESS],2017-11-02 08:47:32,10,-78,32.10457594,35.20928228,675,12,WIFI
00:1a:dd:e3:0c:84,Wirless-Afikim,[ESS],2017-11-02 08:47:32,10,-77,32.10457594,35.20928228,675,12,WIFI
00:27:22:f3:e2:f3,,[ESS],2017-11-02 08:47:32,6,-74,32.10457594,35.20928228,675,12,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-02 08:47:32,11,-81,32.10457594,35.20928228,675,12,WIFI
1c:b9:c4:15:44:5c,Ariel_University,[ESS],2017-11-02 08:47:32,44,-81,32.10457594,35.20928228,675,12,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-11-02 08:47:32,13,-82,32.10457594,35.20928228,675,12,WIFI
24:79:2a:2c:5b:d8,Ariel_University,[ESS],2017-11-02 08:47:32,1,-79,32.10457594,35.20928228,675,12,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-02 08:47:38,11,-78,32.10460634,35.20935622,679,10,WIFI
1c:b9:c4:15:42:68,Ariel_University,[ESS],2017-11-02 08:47:38,11,-82,32.10460634,35.20935622,679,10,WIFI
1c:b9:c4:95:44:57,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:44,44,-82,32.10464979,35.20934908,683,10,WIFI
00:1a:dd:f5:e3:24,,[ESS],2017-11-02 08:47:44,13,-87,32.10464979,35.20934908,683,10,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:47:56,13,-86,32.10463693,35.20935989,683,10,WIFI
